review_id,aspect,topic_id,sentiment
31652,many screaming order,229,negative
31652,silent character,8,negative
31652,author,1,negative
31683,someone,25,negative
31683,time,10,negative
31683,good read,131,negative
31683,hard read,-1,negative
31683,work,430,negative
31683,bad part,-1,negative
31683,entire life,26,negative
31683,you,-1,negative
31683,author,1,negative
31683,first time,-1,negative
31683,another planet,473,negative
31698,hot ione,-1,negative
31698,story,2,negative
31698,someone,25,negative
31698,stopped spoiler,87,negative
31698,goso,-1,negative
31698,abuse ickyand shannon,265,negative
31698,book,16,negative
31698,buy book,399,negative
31698,he,101,negative
31698,attack reviewer,13,negative
31698,clear tristan,-1,negative
31698,one star review,174,negative
31738,simply evil evil sake,75,negative
31738,book,16,negative
31738,she,101,negative
31738,author,1,negative
31745,bit confused indiana jones,-1,negative
31745,jaques cousteu meandering,-1,negative
31745,count nice effort,398,negative
31771,need finish,322,negative
31771,part gross point,61,negative
31771,type book,-1,negative
31778,hope,261,negative
31778,story,2,negative
31778,series word event,135,negative
31778,story main character,335,negative
31778,confused selfish foolish woman,17,negative
31793,entire experience miserable wreck,-1,negative
31793,filthy governor speed max,-1,negative
31793,crosscountry mph road travel,498,negative
31798,havoc,-1,negative
31798,wonderful story terrorist hell,228,negative
31798,twist,36,negative
31798,deadly poison,-1,negative
31798,hard put book,-1,negative
31798,reader,21,negative
31798,description detail action,496,negative
31798,one,249,negative
31798,murder terrorist reverse,228,negative
31798,surprise,280,negative
31798,five star,20,negative
31798,jim burketts,-1,negative
31815,tearyeyed couple time,366,negative
31815,little story lot heart,-1,negative
31815,incredibly tough topic,360,negative
31815,birthday,179,negative
31815,camerons,-1,negative
31815,closer guilt,215,negative
31815,scene,150,negative
31815,summer job,-1,negative
31815,dee dee,236,negative
31815,nail head,513,negative
31815,breaking point,96,negative
31815,overalldont,-1,negative
31815,brother suicide,401,negative
31815,enormous find,235,negative
31815,others,422,negative
31815,bullying begin,278,negative
31815,difficult topic way,360,negative
31815,closely cameron,-1,negative
31815,loss miss,-1,negative
31815,behindi,12,negative
31815,working cameron,-1,negative
31815,tragedy,161,negative
31815,someone,25,negative
31815,suicide,401,negative
31815,something,-1,negative
31815,dee feel,262,negative
31815,one brother tormentersas,52,negative
31815,alex,-1,negative
31815,life,26,negative
31854,act political revenge,133,negative
31854,gentle older man,-1,negative
31854,disobedience,378,negative
31854,he,101,negative
31854,realize,433,negative
31854,commander true alpha male,344,negative
31854,overall story,2,negative
31854,eye disgusting kall,42,negative
31854,book star rating,-1,negative
31854,slave series event,135,negative
31854,brother commander edek,52,negative
31854,misery despair,345,negative
31854,anything,106,negative
31854,spanking strong warriorcommander edek,493,negative
31854,good plot strong character,-1,negative
31854,kind older man,-1,negative
31854,one day,82,negative
31854,reviewthis book,199,negative
31854,auction,538,negative
31854,author,1,negative
31854,listen,-1,negative
31854,fall love betsey,167,negative
31854,bid prays,74,negative
31854,ultimate testmy,-1,negative
31854,opportunity,-1,negative
31854,whose wife twin boy,52,negative
31854,auction bock,-1,negative
31854,several time feeling change,262,negative
31854,firm barebottom,175,negative
31854,who,-1,negative
31854,home fall love,167,negative
31854,people,148,negative
31854,opening,76,negative
31854,krall planet,473,negative
31854,first betsy resents commander,-1,negative
31854,kidnapped kall,145,negative
31854,spirited betsy,-1,negative
31854,order sleep bed,386,negative
31854,naked auction block,-1,negative
31854,woman,17,negative
31854,consequence betsey,-1,negative
31856,lady room incredible detail,66,negative
31856,right wood,92,negative
31856,robert predator,-1,negative
31856,robert sick mind,31,negative
31856,perfect time attack,10,negative
31856,argued stuffed animal pick,330,negative
31856,little bit end,-1,negative
31856,opportunity daniel,387,negative
31856,chosen victim,123,negative
31856,campsite,407,negative
31856,alexa carnival boyfriend daniel,387,negative
31857,intention reading,-1,negative
31857,ultimate sacrifice anthony field,177,negative
31864,word,48,negative
31864,book,16,negative
31864,nothing,106,negative
31886,raina weak individual opinion,512,negative
31886,pride sleep man,545,negative
31886,real connection,319,negative
31886,two character,8,negative
31886,worth reading,131,negative
31886,dish,-1,negative
31886,whatever,-1,negative
31886,new book,-1,negative
31888,caden tv luan,-1,negative
31888,usual problem,53,negative
31888,next day problem,82,negative
31888,samsung blown cap cycling,94,negative
31889,explanation,84,negative
31889,skim point,-1,negative
31889,due diligence client chase,445,negative
31889,different wayi,-1,negative
31889,tall trick,480,negative
31889,buff,211,negative
31889,bitter end plot twist,36,negative
31889,hate andor fear,50,negative
31889,anything,106,negative
31889,federal offense,0,negative
31889,acquiesces,-1,negative
31889,believelarissa hand,159,negative
31889,larissa,-1,negative
31889,someone,25,negative
31889,client story,445,negative
31889,guy,-1,negative
31889,falling otherhard bad guy,167,negative
31889,problem,53,negative
31889,weak made hero,574,negative
31889,book,16,negative
31889,quick convenient wish,307,negative
31889,immediately explosive chemistry end,464,negative
31889,first chapter,40,negative
31889,quickly chase kidnapper,145,negative
31889,also special ops,-1,negative
31889,dessert hh hea cliffhangeri,-1,negative
31889,thing,-1,negative
31889,see sensitive side look,266,negative
31913,two people,-1,negative
31913,short sweet story,91,negative
31913,another chance,260,negative
31913,guilt,215,negative
31913,mistake,137,negative
31913,anger,134,negative
31920,history small town setting,7,negative
31920,small townpeople,7,negative
31920,potential,211,negative
31927,alice australia war scarcity,70,negative
31927,childhood,23,negative
31927,race,239,negative
31927,u premise,446,negative
31927,part world equate town,7,negative
31927,tale slow show,-1,negative
31927,deftness,-1,negative
31927,catholic church,201,negative
31927,come fruition,-1,negative
31927,war,70,negative
31927,chance,260,negative
31927,tale period,202,negative
31927,different part war,70,negative
31927,faith plot device,74,negative
31927,end runner,60,negative
31927,battle,232,negative
31927,existed monumental event,135,negative
31927,extra care work,-1,negative
31927,truth,206,negative
31927,minor subplots,19,negative
31927,credence bear tale,202,negative
31927,tale view child adult,202,negative
31927,strong religious feeling,74,negative
31927,another one tale heroism,202,negative
31927,effort,398,negative
31927,fallon,-1,negative
31927,something,-1,negative
31927,erathis subject matter,360,negative
31927,history,-1,negative
31927,personal tragedy,161,negative
31927,three heroic child,23,negative
31927,page,33,negative
31927,chin blue door,76,negative
31927,world,72,negative
31927,looking era,-1,negative
31927,period life,10,negative
31927,first step standing,247,negative
31927,suspension disbelief,-1,negative
31927,one battle,232,negative
31927,skill masterms,211,negative
31927,increase,88,negative
31927,place,14,negative
31927,glimpse,287,negative
31930,wasted time,171,negative
31930,novella,51,negative
31930,simple read,143,negative
31930,reading hate,317,negative
31931,crazy stalker,-1,negative
31931,order,67,negative
31931,hot sweet story,-1,negative
31968,ever confused fact,58,negative
31968,nokill farm greenhorn gardening,-1,negative
31968,bookme hate cooking,251,negative
31968,egg,-1,negative
31968,egg milked goat,-1,negative
31968,many recipe,312,negative
31968,sugar fat intake book,160,negative
31968,author lifestyle,-1,negative
31968,lot ingredient,-1,negative
31968,nearly diet restrictionsi,160,negative
31968,maybe many hormone,-1,negative
31968,ingredient,-1,negative
31977,story,2,negative
31977,dwb,-1,negative
31977,deleted chapter,-1,negative
31977,clinic,383,negative
31977,mess,313,negative
31977,people,148,negative
31987,recipe,312,negative
31987,book,16,negative
31987,recipe order book,312,negative
31987,cookbook,312,negative
31987,you,-1,negative
32016,belief author,379,negative
32016,men,138,negative
32016,high regard,-1,negative
32022,katherine thomlinson,-1,negative
32022,happy king,406,negative
32022,police officer,43,negative
32022,kind civics lesson,502,negative
32022,mistake,137,negative
32022,zines story,2,negative
32022,great interior art,427,negative
32022,local high school,18,negative
32057,addict father,437,negative
32057,full humor,97,negative
32057,possession read,-1,negative
32057,everything man,106,negative
32057,booki,-1,negative
32057,money,-1,negative
32057,addiction jaid black story,437,negative
32057,recruit couple,252,negative
32057,something,-1,negative
32057,far reason,41,negative
32057,shelli stage,-1,negative
32057,phd anthropology due family,15,negative
32057,job,115,negative
32057,girl resort john,-1,negative
32057,anymorethis short story,91,negative
32057,woman,17,negative
32057,grandma hoot,491,negative
32057,closure happiness john story,406,negative
32067,reach,-1,negative
32067,sarcasm,97,negative
32067,suited grade schoolers,18,negative
32069,first page,33,negative
32069,never completed book,90,negative
32069,attention,193,negative
32070,aka sneaky,-1,negative
32070,business,508,negative
32070,oversight,-1,negative
32070,pure fare agno grill,-1,negative
32070,alreadytiny salad,141,negative
32070,fact,58,negative
32070,fool,480,negative
32070,corner,240,negative
32070,container,227,negative
32079,death,54,negative
32079,life poor soul,164,negative
32079,zombie eating discriptions,110,negative
32079,save bill grandson,452,negative
32079,trailer park,245,negative
32079,mixed story alittle humor,2,negative
32079,rightbeaumont bio chemical company,-1,negative
32079,would last party,241,negative
32079,rid body,346,negative
32079,party,241,negative
32079,something,-1,negative
32079,dramatic trauma,-1,negative
32079,illegal immigrant,83,negative
32079,wrong factory supervisor,-1,negative
32079,growing vet boris dog,11,negative
32079,body,346,negative
32079,sheetsjuliesbookreviewblogspotcom,-1,negative
32079,alive trying figure,26,negative
32079,zombie star reviewer,-1,negative
32118,good result end,-1,negative
32118,learning institute,18,negative
32118,many disclaimerslet,-1,negative
32118,choice perm reversal,37,negative
32118,hair,237,negative
32118,damage,-1,negative
32118,console damage remedy,-1,negative
32118,hell,-1,negative
32118,relaxer treatment damage remedy,22,negative
32118,relaxer damage,22,negative
32118,something,-1,negative
32118,wrong,206,negative
32118,either result,-1,negative
32118,simpler guy,-1,negative
32118,promising guess,127,negative
32118,relaxer cause damage,22,negative
32118,supervision student,18,negative
32118,terrible one,-1,negative
32118,institute,18,negative
32129,year,291,negative
32129,grandfather,-1,negative
32129,hiding mother,79,negative
32129,mother death,-1,negative
32129,nice beginning series chloe,3,negative
32129,she,101,negative
32129,mother,79,negative
32129,one father,-1,negative
32129,hide,-1,negative
32135,medium burger,572,negative
32135,time,10,negative
32135,home dog aptz,11,negative
32135,grizzly beef stroganoff,147,negative
32135,nothing,106,negative
32136,full deceit turmoil,303,negative
32136,sometimes savage life werewolf,394,negative
32136,reading book nicky charles,-1,negative
32136,wonderful werewolf story,394,negative
32136,author,1,negative
32165,mother coverups,79,negative
32165,world,72,negative
32165,warren omission,336,negative
32165,nuclear war,70,negative
32165,strong passage draw point,-1,negative
32165,citizen plot,19,negative
32165,you,-1,negative
32165,new insight assassination,390,negative
32165,document cloud event,135,negative
32165,jfk assassination,0,negative
32165,possibility,260,negative
32165,interesting spin,-1,negative
32178,new clue english riviera,-1,negative
32178,pierce,486,negative
32178,revenge,133,negative
32178,everly pierce,486,negative
32178,search fion connor,-1,negative
32178,pierce family,486,negative
32178,relationship,32,negative
32178,apparent fion eamon,-1,negative
32178,surprising information,280,negative
32178,information help,132,negative
32178,lot unforeseen twist,36,negative
32178,everly head ireland,-1,negative
32178,fion daughter,349,negative
32178,picture,369,negative
32178,loyria togreat story,-1,negative
32178,formula,258,negative
32178,love pierce love,486,negative
32178,evidence,-1,negative
32178,secret room mother,55,negative
32178,discover,235,negative
32181,lot time work author,1,negative
32181,regular people,148,negative
32181,difficult keep track,498,negative
32181,magical ability,211,negative
32181,really neat plot,19,negative
32181,fake last name,279,negative
32181,likethe book,16,negative
32181,world war late book,70,negative
32181,last fake name,279,negative
32181,period,10,negative
32181,world people,72,negative
32181,different additional worldbuilding,72,negative
32181,nothing place story,2,negative
32181,unfortunately negative outweighed positivesi,-1,negative
32181,flow novel,552,negative
32181,character,8,negative
32181,society,218,negative
32181,society deal,218,negative
32181,ww,-1,negative
32181,select magic,-1,negative
32181,world,72,negative
32181,straight character,8,negative
32181,everyone escobar,152,negative
32181,particular time period,10,negative
32193,positive one thing,-1,negative
32193,service,38,negative
32193,everything,106,negative
32193,fork,-1,negative
32193,update,-1,negative
32193,wrong entree food,9,negative
32193,dinner dinnermate,-1,negative
32202,young child,-1,negative
32202,smaller readerbut general,21,negative
32202,zoo animal,11,negative
32202,little kid,100,negative
32202,lot zoo animal book,316,negative
32202,child,23,negative
32202,nice book parent,466,negative
32229,name,279,negative
32229,interesting female dick kicking,-1,negative
32229,first sam black book,68,negative
32229,ill buy,156,negative
32246,quick main character,-1,negative
32246,he,101,negative
32246,anything author,-1,negative
32246,nothing,106,negative
32246,entire school full zombie,110,negative
32246,knowthe detail storyline,117,negative
32246,probably check,361,negative
32246,zombie,110,negative
32278,he,101,negative
32278,many thing,106,negative
32278,hopespoilersthere explanation,261,negative
32278,one,249,negative
32278,remy,410,negative
32278,whatever,-1,negative
32278,hair,237,negative
32278,london trundled airport,166,negative
32278,wind,500,negative
32278,another thing,106,negative
32278,little sense,459,negative
32278,indication remy,410,negative
32278,teenager,5,negative
32278,duchess driver,-1,negative
32278,child,23,negative
32278,two experienced police detective,244,negative
32278,interpol director,116,negative
32278,nothing admire,-1,negative
32278,michelangelo,427,negative
32278,one bed contrivance,386,negative
32278,nearly forty duchess,-1,negative
32278,stereotype gay men,138,negative
32278,unsubstantiated reason snipe,41,negative
32278,laden sex,44,negative
32278,first interview grandfather,-1,negative
32278,little case,104,negative
32278,another man,25,negative
32278,vastly contrivedremy,494,negative
32278,manmountain hand,159,negative
32278,london,-1,negative
32278,next paragraph,505,negative
32278,young men,-1,negative
32278,good editor,85,negative
32278,gay club looking trafficker,113,negative
32278,themrepetitions,-1,negative
32278,jamie,511,negative
32278,boy,-1,negative
32278,referred uncouth,-1,negative
32278,needmisspellings,-1,negative
32278,next inspector jamie,511,negative
32278,assignment,-1,negative
32278,jamie life london reason,511,negative
32278,anything,106,negative
32278,someone,25,negative
32278,remy stranger,410,negative
32278,moneythe case,441,negative
32278,jamies,511,negative
32278,men,138,negative
32278,people,148,negative
32278,job,115,negative
32278,abundant clothing,65,negative
32278,thought,194,negative
32278,remy shower ruminating attractiveness,410,negative
32278,thing,-1,negative
32278,cover remy bodyguard,410,negative
32278,public falling family,15,negative
32278,real reason,41,negative
32278,hair time,237,negative
32278,childish something,-1,negative
32278,every five minute,10,negative
32278,two men,25,negative
32278,working case time,104,negative
32278,shower,169,negative
32278,something bedjamie,386,negative
32278,badly interaction,-1,negative
32278,first page,33,negative
32278,finger,120,negative
32278,united statesi,27,negative
32278,great offense,-1,negative
32278,consideration politeness decorum,220,negative
32278,othersall reason,41,negative
32278,convenient get attraction,396,negative
32278,reasonhe,41,negative
32278,someone hair annoying men,237,negative
32278,something,-1,negative
32278,sense,459,negative
32278,level mush,507,negative
32278,they,101,negative
32278,darkest desire,192,negative
32278,michael angelo,267,negative
32278,bill,452,negative
32278,two city,7,negative
32278,photographed club,113,negative
32278,hotelsoon,296,negative
32278,older sixteenremy portrayed rude,5,negative
32278,nothing,106,negative
32278,weak remy inspector,410,negative
32278,driver senator,46,negative
32278,insult,64,negative
32278,shabby hotel,296,negative
32278,cover story,274,negative
32278,case,104,negative
32306,chapter,40,negative
32306,anyone,271,negative
32325,one rainy day,-1,negative
32325,scan book,-1,negative
32325,good literature,45,negative
32325,interactive index,235,negative
32325,brain,31,negative
32325,others,422,negative
32325,tarzan yonker,-1,negative
32325,book depth,-1,negative
32325,better far graphic novel,-1,negative
32325,collection,478,negative
32325,basicly alike story line,139,negative
32331,almost childlike relationship,32,negative
32331,two teen,5,negative
32331,book,16,negative
32331,loving family,15,negative
32331,one situation,576,negative
32331,situation death,54,negative
32369,full fire,176,negative
32369,ignited blaze,176,negative
32369,story hot couple story,560,negative
32377,way,119,negative
32377,opinion recipe,-1,negative
32377,recipe,312,negative
32377,individual serving size,312,negative
32377,nutritional breakdown cookbook,-1,negative
32377,many serving recipe,312,negative
32377,author,1,negative
32379,annoying waste money,171,negative
32379,disappointed book main character,-1,negative
32389,start,151,negative
32389,life band,-1,negative
32389,series rd book,-1,negative
32393,great located industrial area,14,negative
32393,option large event food,9,negative
32393,building,546,negative
32393,palace,-1,negative
32393,graduation venue,18,negative
32393,atrocious bun,435,negative
32393,nice shocked given disrepair,294,negative
32410,find item woman,17,negative
32410,asked price,204,negative
32410,maybe priced think tell,204,negative
32410,business,508,negative
32410,price phone kidding,-1,negative
32410,bad business practice,508,negative
32410,phone,299,negative
32410,much money,-1,negative
32423,lot hole story line,-1,negative
32423,book,16,negative
32423,cliff,277,negative
32423,hanger character development,230,negative
32423,made sense whole situation,459,negative
32426,girl,5,negative
32426,interest dump,408,negative
32426,usually massive crisis thing,311,negative
32426,every possible effort,398,negative
32426,college romance story,63,negative
32426,wham old irresistible girlfriend,-1,negative
32426,sense dread,-1,negative
32426,liam,-1,negative
32426,public past liaison,-1,negative
32426,heat flame,176,negative
32426,old hookup,324,negative
32426,partly impression,-1,negative
32426,insecurity liam,501,negative
32426,text allison,170,negative
32426,course tricky surprise,280,negative
32426,wife motherhood,79,negative
32426,college dream,18,negative
32426,pregnancy scare debt collector,334,negative
32426,happy book,-1,negative
32428,twelve year,291,negative
32428,dead april afraid,-1,negative
32428,life mental institution father,28,negative
32428,april life,179,negative
32428,cost,204,negative
32428,mother lily famous actress,-1,negative
32428,stepbrother engagement party,241,negative
32428,april lovely mother,-1,negative
32428,herapril,-1,negative
32428,anonymous note,509,negative
32432,relationship character,32,negative
32432,confused alleged family connection,15,negative
32432,none tale,202,negative
32432,really true endeavour,-1,negative
32441,dani,-1,negative
32441,help,391,negative
32441,he,101,negative
32441,grownup decision hang,37,negative
32441,laugh,97,negative
32441,farm read story,-1,negative
32441,aunt maggie,-1,negative
32455,morei eager book series,30,negative
32455,twin something,52,negative
32455,right book,16,negative
32455,something,-1,negative
32455,anna total shock,-1,negative
32455,fantastic,422,negative
32474,real story,-1,negative
32474,gabby asher,4,negative
32474,never romance,63,negative
32474,character,8,negative
32474,depth,363,negative
32481,way sex violence,81,negative
32481,captain,-1,negative
32481,rather unusual book,-1,negative
32481,several level meet,507,negative
32481,planet grease monkey,473,negative
32482,chance,260,negative
32482,sequel know ratchetness,223,negative
32482,poor michael,267,negative
32482,two hoodrats,25,negative
32510,chaam evil,75,negative
32510,twist short story,36,negative
32535,coming reach end,60,negative
32548,kaylas,-1,negative
32548,nothing,106,negative
32548,love passion,-1,negative
32548,undeniable well deserving book,-1,negative
32557,someone,25,negative
32557,situation,-1,negative
32557,belittle,-1,negative
32557,love,129,negative
32557,man,305,negative
32557,hand,159,negative
32557,insecurity,501,negative
32559,book life name,-1,negative
32559,want,-1,negative
32559,trickery,480,negative
32559,noire,34,negative
32559,surprised good book,292,negative
32592,alreadyi,12,negative
32592,series time,3,negative
32592,prison,142,negative
32592,grab shake,65,negative
32592,everyone,271,negative
32592,writtenmia,118,negative
32592,anything,106,negative
32592,everything,106,negative
32592,issue,53,negative
32592,bodyguard thing,475,negative
32592,whose ex husband,-1,negative
32592,working mia,482,negative
32592,happensthis,-1,negative
32592,alex texas ranger,-1,negative
32592,book,16,negative
32592,ex husband,-1,negative
32592,action,108,negative
32592,responsibility,-1,negative
32592,ill read,-1,negative
32592,woman,17,negative
32592,case,104,negative
32594,pitiful author,-1,negative
32594,book,16,negative
32594,character,8,negative
32594,bad deleted kindle,24,negative
32594,confusing point view change,428,negative
32601,intense captivating enemy,185,negative
32601,new character,-1,negative
32601,everything,106,negative
32601,century,-1,negative
32601,sine first book,68,negative
32601,people,148,negative
32604,novella free amazon story,331,negative
32604,many discrepancy,-1,negative
32604,belt,65,negative
32604,pant wth,-1,negative
32604,happened car,46,negative
32604,one page,33,negative
32614,blurb,-1,negative
32614,reader roll eye,42,negative
32614,broken soul,164,negative
32614,believability issue,-1,negative
32614,baddie reader,-1,negative
32614,virgin fact,393,negative
32614,hate,98,negative
32614,mystery,136,negative
32614,often idea expectand,-1,negative
32614,you,-1,negative
32614,one prior reading,-1,negative
32614,best friend,73,negative
32614,virgin,393,negative
32614,reason,41,negative
32614,refer plot,19,negative
32614,saucy scene,124,negative
32614,one help,391,negative
32614,world editing error,85,negative
32614,scarlett,-1,negative
32614,character againbecause,8,negative
32614,quite lot heat,107,negative
32614,absolutely problem plot pace,19,negative
32614,review reason,13,negative
32614,what,-1,negative
32614,mind,31,negative
32614,simple error,200,negative
32614,review copy,199,negative
32614,top libby hunter,370,negative
32614,wellrounded cast sidecharacters,-1,negative
32614,twowhich,-1,negative
32614,character,8,negative
32614,selling scarlett,538,negative
32614,something,-1,negative
32614,sex,44,negative
32614,cross,65,negative
32614,repetitiveness kind scene,150,negative
32614,mad hunter wrong libby,370,negative
32614,they,101,negative
32614,libby,-1,negative
32614,demon rubbish attitude,86,negative
32614,messso,-1,negative
32614,also something plot,19,negative
32614,still hymen,393,negative
32614,coming soon ltlt dunno,172,negative
32614,somethingthough,-1,negative
32614,dunnit,127,negative
32614,little line,308,negative
32614,me fear,50,negative
32614,saucy book start,68,negative
32614,fairly far book point,126,negative
32614,really enjoyed plot,19,negative
32614,she,101,negative
32614,board,92,negative
32614,one first copy,438,negative
32614,yummynow classic style,367,negative
32622,book,16,negative
32622,love story,560,negative
32627,mediocre food,9,negative
32627,horrible service,38,negative
32627,business,508,negative
32627,real estate great location,14,negative
32627,food standard bar fare,9,negative
32627,long time,264,negative
32629,enough pique interest,408,negative
32629,little worldbuilding flesh thing,100,negative
32629,turmoil,-1,negative
32629,interesting beginning fantasy series,3,negative
32629,everything,106,negative
32629,little girl,5,negative
32629,blood,216,negative
32629,who,-1,negative
32642,quality,354,negative
32642,dirty whole dinner,-1,negative
32642,freezer burnt pesto,-1,negative
32642,ravioli,-1,negative
32651,min bill,452,negative
32651,good experience,157,negative
32651,min,-1,negative
32651,find habit,-1,negative
32668,another book prof,-1,negative
32668,anything,106,negative
32668,leo sullivan cover,274,negative
32668,everything,106,negative
32668,nothing,106,negative
32677,bad hiding wilderness,166,negative
32677,much sinister,192,negative
32677,civilization,-1,negative
32677,omega zero postapocalypse novel,223,negative
32677,trent,-1,negative
32677,immune truth,206,negative
32677,whole world,72,negative
32677,appropriate story,2,negative
32677,postapocalypse,223,negative
32677,appalachian trail,-1,negative
32677,immune disease ravaging humanity,39,negative
32681,great horror book,80,negative
32681,one point,183,negative
32681,also part,61,negative
32681,book,16,negative
32681,character,8,negative
32681,disgusting part lol,-1,negative
32689,damn good story lee,2,negative
32689,two force,565,negative
32689,lee,-1,negative
32689,crosshairs,65,negative
32689,bent destruction,-1,negative
32689,sight emotional element story,-1,negative
32689,bloodlust entire town,216,negative
32689,deaththis work,54,negative
32689,innocent family middle battle,-1,negative
32689,today gossamer exception,200,negative
32689,dark shade fantasy,47,negative
32690,oblivious u,-1,negative
32690,message,-1,negative
32690,business,508,negative
32690,touch,120,negative
32707,loved lady book,212,negative
32707,insecurity,501,negative
32707,title book,-1,negative
32712,sex,44,negative
32712,sucker rich guy virgin,393,negative
32736,love triangle,560,negative
32736,one character lame,8,negative
32738,main event spoiler,87,negative
32738,publisher,320,negative
32738,whose career skid,-1,negative
32738,downhill plot writingwisei,19,negative
32738,itthe writing novel,-1,negative
32738,persevered wondered author,1,negative
32738,one,249,negative
32738,teen antic juliet,-1,negative
32738,superglue hand ballsdoes,159,negative
32738,two sister,165,negative
32738,everyone,271,negative
32738,understandably juliet sara,-1,negative
32738,enough maturity work,-1,negative
32738,age author,1,negative
32738,top decibel,-1,negative
32738,what,-1,negative
32738,juliet writer,-1,negative
32738,however completing book,90,negative
32738,romeo boyd,6,negative
32738,game end,60,negative
32738,time,10,negative
32738,bored partying film star,241,negative
32738,book,16,negative
32738,character,8,negative
32738,heavy metal music,255,negative
32738,ready chuck book,-1,negative
32738,man desperation,-1,negative
32738,real constant lying,431,negative
32738,advance,-1,negative
32738,protest neighboursthings,372,negative
32738,finish book,90,negative
32744,story matthew,-1,negative
32744,someone,25,negative
32744,karma bitting,-1,negative
32744,matthew,-1,negative
32744,name karmagreat job wasiim,115,negative
32744,wife cleanersin end treachery,-1,negative
32744,nothing,106,negative
32744,loved moneywhen,129,negative
32747,riveting different series,3,negative
32747,love character,-1,negative
32747,series,3,negative
32747,woman man,17,negative
32747,book,16,negative
32747,she,101,negative
32747,scandal tv good writer,338,negative
32747,tribal wifewow,323,negative
32747,somethingonce wowi,-1,negative
32747,right itthis,-1,negative
32747,selina leon tyrell,-1,negative
32747,idea tribal wife,323,negative
32760,jerk jessica,-1,negative
32760,lead female sense humor,122,negative
32760,jerk,-1,negative
32760,dead lazy love,-1,negative
32781,bad mia read book,251,negative
32785,north american snake,-1,negative
32785,material,-1,negative
32785,egg,-1,negative
32785,ann lawrence book snake,212,negative
32785,scary young child,-1,negative
32785,live birth boa,-1,negative
32785,rule south america,27,negative
32785,difference python boa python,494,negative
32785,text color photography cover,274,negative
32804,murder blackmail stan,0,negative
32804,taco reading book,141,negative
32804,sense humor,97,negative
32804,case,104,negative
32821,ipad,-1,negative
32821,next book eve,-1,negative
32821,anyone,271,negative
32821,thru,76,negative
32821,sick death eve,39,negative
32823,romeo juliet,-1,negative
32823,next ended staying,-1,negative
32823,next thing,-1,negative
32823,get chore,-1,negative
32823,finished reading book,-1,negative
32823,hopingi,12,negative
32823,part,61,negative
32837,read book,205,negative
32837,writer,338,negative
32846,basic information,132,negative
32846,outlining tool,308,negative
32846,title,465,negative
32847,demon know,86,negative
32847,sister living abbey,165,negative
32847,inner strength,574,negative
32847,aunt,388,negative
32847,dayton blainey,-1,negative
32847,sad past parent,-1,negative
32847,luckily dayton lot,-1,negative
32847,reliable friend,73,negative
32847,birthday world,179,negative
32847,rk ryals talent,211,negative
32847,redemption series,3,negative
32847,detailed descriptive setting,496,negative
32857,dialogue,35,negative
32857,book,16,negative
32857,lot plotthe,19,negative
32857,get book,399,negative
32866,series,3,negative
32866,read book,205,negative
32866,rebecca,-1,negative
32866,book,16,negative
32866,next book,-1,negative
32866,fall love mark,167,negative
32866,eating mark,540,negative
32866,one,249,negative
32866,art purchase,427,negative
32866,review,13,negative
32866,forgetting type,180,negative
32866,love,129,negative
32866,cm,-1,negative
32866,turned series,3,negative
32877,book,16,negative
32877,stress,187,negative
32877,stress life,187,negative
32877,great info,226,negative
32877,much stress latelyi,187,negative
32884,failed kindle laptop someone,24,negative
32884,work space,-1,negative
32884,device,-1,negative
32913,plot,19,negative
32913,story,2,negative
32913,pace,238,negative
32927,every often book,-1,negative
32927,story,2,negative
32927,serious story,2,negative
32927,murderer right end,0,negative
32927,effect,-1,negative
32927,bowl tex witch boy,-1,negative
32927,people story ghost,128,negative
32927,stuart west confides,-1,negative
32927,last page,33,negative
32927,page page,33,negative
32927,never dull moment,190,negative
32927,shocked antic bully,278,negative
32940,poor people,-1,negative
32940,real freaky stuff,-1,negative
32940,unless book,-1,negative
32940,people,148,negative
32948,day,82,negative
32948,cuddle poor little guy,-1,negative
32948,ya,351,negative
32948,one crazy ride family,15,negative
32948,sorry monster,11,negative
32948,something,-1,negative
32948,people,148,negative
32961,chapter,40,negative
32961,waste money boring read,-1,negative
32962,page,33,negative
32962,steamy scene character,124,negative
32962,little quirk,-1,negative
32962,nervous whole time,559,negative
32969,main character,281,negative
32969,head,94,negative
32969,another proofreading,516,negative
32969,amazing story spy counterspy,-1,negative
32969,world war ii,70,negative
32969,many surprise,280,negative
32981,kind book,-1,negative
32981,something,-1,negative
32981,attention,193,negative
32990,place office people witness,578,negative
32990,story,2,negative
32990,series book,30,negative
32990,series,3,negative
32990,development relationship,225,negative
32990,book,16,negative
32990,settle,353,negative
32990,reality,214,negative
32990,strange act,-1,negative
32990,odd sexual encounter,-1,negative
32990,first camilles fantasy,-1,negative
32990,author,1,negative
32995,good thing part,-1,negative
32996,cocaine princess part,198,negative
32996,full much drama,153,negative
32996,lot unanswered question,-1,negative
32996,book tired series,30,negative
33002,unknown endoriginally posted blog,-1,negative
33002,doesthis,-1,negative
33002,subject matter,360,negative
33002,dark time suffering,-1,negative
33002,difficult people,-1,negative
33002,older teen adult,5,negative
33002,many character,8,negative
33002,immerse word experience protagonist,-1,negative
33002,first book,68,negative
33002,target audience,365,negative
33002,first page,33,negative
33002,truth,206,negative
33002,dark twist,36,negative
33002,victim child abuse,-1,negative
33002,many people,148,negative
